,_id,timestamp,xAngle,yAngle
2314,572513f9ceda168d8a4a146e,1356998723183,8.035,-9.454
2315,572513f9ceda168d8a4a146f,1356998723689,8.027,-9.181
2316,572513f9ceda168d8a4a1470,1356998724195,8.09,-9.564
2317,572513f9ceda168d8a4a1471,1356998724707,7.89,-9.622
2318,572513f9ceda168d8a4a1472,1356998725214,8.046,-9.065
2319,572513f9ceda168d8a4a1473,1356998725720,7.911,-9.257
2320,572513f9ceda168d8a4a1474,1356998726226,8.15,-9.192
2321,572513f9ceda168d8a4a1475,1356998726732,8.043,-8.921
2322,572513f9ceda168d8a4a1476,1356998727238,7.737,-8.993
2323,572513f9ceda168d8a4a1477,1356998727743,8.109,-9.16
2324,572513f9ceda168d8a4a1478,1356998728249,8.103,-9.441
2325,572513f9ceda168d8a4a1479,1356998728755,8.216,-9.457
2326,572513f9ceda168d8a4a147a,1356998729261,7.714,-9.275
2327,572513f9ceda168d8a4a147b,1356998729767,8.147,-8.482
2328,572513f9ceda168d8a4a147c,1356998730273,7.83,-8.446
2329,572513f9ceda168d8a4a147d,1356998730779,8.18,-9.169
2330,572513f9ceda168d8a4a147e,1356998731285,8.372,-9.315
2331,572513f9ceda168d8a4a147f,1356998731791,8.267,-8.949
2332,572513f9ceda168d8a4a1480,1356998732297,7.782,-9.41
2333,572513f9ceda168d8a4a1481,1356998732803,8.547,-9.575
2334,572513f9ceda168d8a4a1482,1356998733309,8.141,-9.246
2335,572513f9ceda168d8a4a1483,1356998733815,8.08,-9.12
2336,572513f9ceda168d8a4a1484,1356998734322,10.219,-16.109
2337,572513f9ceda168d8a4a1485,1356998734830,8.005,-1.599
2338,572513f9ceda168d8a4a1486,1356998735336,8.76,-9.91
2339,572513f9ceda168d8a4a1487,1356998735843,8.394,-9.111
2340,572513f9ceda168d8a4a1488,1356998736350,8.353,-9.238
2341,572513f9ceda168d8a4a1489,1356998736857,8.066,-8.979
2342,572513f9ceda168d8a4a148a,1356998737361,8.237,-10.142
2343,572513f9ceda168d8a4a148b,1356998737867,8.53,-8.954
2344,572513f9ceda168d8a4a148c,1356998738373,8.038,-9.087
2345,572513f9ceda168d8a4a148d,1356998738879,8.232,-9.009
2346,572513f9ceda168d8a4a148e,1356998739385,8.337,-9.045
2347,572513f9ceda168d8a4a148f,1356998739891,8.119,-8.961
2348,572513f9ceda168d8a4a1490,1356998740397,7.95,-9.083
2349,572513f9ceda168d8a4a1491,1356998740903,7.878,-9.301
2350,572513f9ceda168d8a4a1492,1356998741409,8.224,-9.157
2351,572513f9ceda168d8a4a1493,1356998741915,8.169,-9.186
2352,572513f9ceda168d8a4a1494,1356998742420,7.624,-9.605
2353,572513f9ceda168d8a4a1495,1356998742925,8.279,-9.203
2354,572513f9ceda168d8a4a1496,1356998743430,7.936,-9.069
2355,572513f9ceda168d8a4a1497,1356998743935,8.123,-9.235
2356,572513f9ceda168d8a4a1498,1356998744440,8.265,-8.978
2357,572513f9ceda168d8a4a1499,1356998744945,8.074,-9.266
2358,572513f9ceda168d8a4a149a,1356998745455,8.286,-9.001
2359,572513f9ceda168d8a4a149b,1356998745961,8.4,-8.967
2360,572513f9ceda168d8a4a149c,1356998746466,8.361,-9.991
2361,572513f9ceda168d8a4a149d,1356998746972,8.166,-8.832
2362,572513f9ceda168d8a4a149e,1356998747479,7.535,-8.819
2363,572513f9ceda168d8a4a149f,1356998747986,8.04,-9.316
2364,572513f9ceda168d8a4a14a0,1356998748490,8.129,-9.165
2365,572513f9ceda168d8a4a14a1,1356998748996,7.787,-9.222
2366,572513f9ceda168d8a4a14a2,1356998749502,7.947,-9.266
2367,572513f9ceda168d8a4a14a3,1356998750008,8.659,-8.571
2368,572513f9ceda168d8a4a14a4,1356998750514,8.061,-9.038
2369,572513f9ceda168d8a4a14a5,1356998751020,8.243,-8.433
2370,572513f9ceda168d8a4a14a6,1356998751525,8.189,-9.325
2371,572513f9ceda168d8a4a14a7,1356998752028,8.121,-9.2
2372,572513f9ceda168d8a4a14a8,1356998752533,7.865,-8.958
2373,572513f9ceda168d8a4a14a9,1356998753043,8.098,-8.997
2374,572513f9ceda168d8a4a14aa,1356998753557,8.352,-9.226
2375,572513f9ceda168d8a4a14ab,1356998754065,7.723,-6.32
2376,572513f9ceda168d8a4a14ac,1356998754571,8.566,-11.358
2377,572513f9ceda168d8a4a14ad,1356998755077,8.691,-3.091
2378,572513f9ceda168d8a4a14ae,1356998755583,8.078,-9.453
2379,572513f9ceda168d8a4a14af,1356998756089,8.54,-8.861
2380,572513f9ceda168d8a4a14b0,1356998756595,8.596,-8.582
2381,572513f9ceda168d8a4a14b1,1356998757101,8.235,-9.064
2382,572513f9ceda168d8a4a14b2,1356998757607,8.084,-9.054
2383,572513f9ceda168d8a4a14b3,1356998758113,7.85,-9.15
2384,572513f9ceda168d8a4a14b4,1356998758621,8.25,-8.925
2385,572513f9ceda168d8a4a14b5,1356998759127,7.758,-8.42
2386,572513f9ceda168d8a4a14b6,1356998759633,7.919,-8.986
2387,572513f9ceda168d8a4a14b7,1356998760139,8.447,-9.018
2388,572513f9ceda168d8a4a14b8,1356998760645,7.94,-9.075
2389,572513f9ceda168d8a4a14b9,1356998761151,8.662,-8.969
2390,572513f9ceda168d8a4a14ba,1356998761657,8.315,-8.961
2391,572513f9ceda168d8a4a14bb,1356998762163,8.254,-8.941
2392,572513f9ceda168d8a4a14bc,1356998762669,8.393,-9.085
2393,572513f9ceda168d8a4a14bd,1356998763179,8.205,-9.012
2394,572513f9ceda168d8a4a14be,1356998763686,7.895,-8.372
2395,572513f9ceda168d8a4a14bf,1356998764192,8.183,-8.656
2396,572513f9ceda168d8a4a14c0,1356998764698,8.238,-8.889
2397,572513f9ceda168d8a4a14c1,1356998765204,8.404,-8.944
2398,572513f9ceda168d8a4a14c2,1356998765710,8.553,-9.064
2399,572513f9ceda168d8a4a14c3,1356998766216,7.46,-9.025
2400,572513f9ceda168d8a4a14c4,1356998766722,8.62,-8.649
2401,572513f9ceda168d8a4a14c5,1356998767226,7.529,-9.218
2402,572513f9ceda168d8a4a14c6,1356998767732,8.073,-8.856
2403,572513f9ceda168d8a4a14c7,1356998768237,9.195,-9.02
2404,572513f9ceda168d8a4a14c8,1356998768741,8.392,-8.903
2405,572513f9ceda168d8a4a14c9,1356998769245,8.409,-8.95
2406,572513f9ceda168d8a4a14ca,1356998769749,8.198,-8.855
2407,572513f9ceda168d8a4a14cb,1356998770253,8.321,-9.3
2408,572513f9ceda168d8a4a14cc,1356998770757,8.238,-9.19
2409,572513f9ceda168d8a4a14cd,1356998771262,8.218,-8.464
2410,572513f9ceda168d8a4a14ce,1356998771768,7.941,-8.948
2411,572513f9ceda168d8a4a14cf,1356998772273,9.071,-8.736
2412,572513f9ceda168d8a4a14d0,1356998772779,8.486,-8.836
2413,572513f9ceda168d8a4a14d1,1356998773285,8.211,-8.999
2414,572513f9ceda168d8a4a14d2,1356998773791,8.117,-8.715
2415,572513f9ceda168d8a4a14d3,1356998774297,8.041,-9.13
2416,572513f9ceda168d8a4a14d4,1356998774803,8.048,-9.082
2417,572513f9ceda168d8a4a14d5,1356998775309,8.394,-8.979
2418,572513f9ceda168d8a4a14d6,1356998775815,8.503,-8.895
2419,572513f9ceda168d8a4a14d7,1356998776321,8.547,-9.149
2420,572513f9ceda168d8a4a14d8,1356998776827,8.061,-8.946
2421,572513f9ceda168d8a4a14d9,1356998777333,8.355,-9.098
2422,572513f9ceda168d8a4a14da,1356998777839,8.354,-8.921
2423,572513f9ceda168d8a4a14db,1356998778344,8.556,-9.33
2424,572513f9ceda168d8a4a14dc,1356998778849,8.253,-9.13
2425,572513f9ceda168d8a4a14dd,1356998779355,4.725,-9.677
2426,572513f9ceda168d8a4a14de,1356998779861,8.169,-10.545
2427,572513f9ceda168d8a4a14df,1356998780368,8.429,-11.827
2428,572513f9ceda168d8a4a14e0,1356998780874,8.106,-8.689
2429,572513f9ceda168d8a4a14e1,1356998781380,7.445,-10.252
2430,572513f9ceda168d8a4a14e2,1356998781889,7.769,-6.806
2431,572513f9ceda168d8a4a14e3,1356998782393,8.361,-9.591
2432,572513f9ceda168d8a4a14e4,1356998782899,8.788,-9.388
2433,572513f9ceda168d8a4a14e5,1356998783403,8.822,-9.229
2434,572513f9ceda168d8a4a14e6,1356998783909,8.621,-9.278
2435,572513f9ceda168d8a4a14e7,1356998784415,8.509,-9.419
2436,572513f9ceda168d8a4a14e8,1356998784921,8.86,-9.15
2437,572513f9ceda168d8a4a14e9,1356998785429,8.64,-10.099
2438,572513f9ceda168d8a4a14ea,1356998785935,8.667,-9.298
2439,572513f9ceda168d8a4a14eb,1356998786441,8.861,-9.222
2440,572513f9ceda168d8a4a14ec,1356998786946,8.896,-9.128
2441,572513f9ceda168d8a4a14ed,1356998787452,8.756,-9.18
2442,572513f9ceda168d8a4a14ee,1356998787958,8.666,-9.101
2443,572513f9ceda168d8a4a14ef,1356998788464,8.535,-9.258
2444,572513f9ceda168d8a4a14f0,1356998788970,8.873,-9.996
2445,572513f9ceda168d8a4a14f1,1356998789476,8.666,-9.327
2446,572513f9ceda168d8a4a14f2,1356998789982,8.803,-9.314
2447,572513f9ceda168d8a4a14f3,1356998790488,8.924,-9.511
2448,572513f9ceda168d8a4a14f4,1356998790994,8.909,-9.959
2449,572513f9ceda168d8a4a14f5,1356998791500,8.453,-9.043
2450,572513f9ceda168d8a4a14f6,1356998792007,8.825,-9.363
2451,572513f9ceda168d8a4a14f7,1356998792511,8.583,-9.118
2452,572513f9ceda168d8a4a14f8,1356998793017,8.451,-8.553
2453,572513f9ceda168d8a4a14f9,1356998793523,8.774,-9.298
2454,572513f9ceda168d8a4a14fa,1356998794029,8.996,-9.611
2455,572513f9ceda168d8a4a14fb,1356998794533,8.514,-9.233
2456,572513f9ceda168d8a4a14fc,1356998795039,8.561,-9.375
2457,572513f9ceda168d8a4a14fd,1356998795545,8.623,-9.24
2458,572513f9ceda168d8a4a14fe,1356998796049,8.688,-9.419
2459,572513f9ceda168d8a4a14ff,1356998796555,8.914,-9.337
2460,572513f9ceda168d8a4a1500,1356998797061,8.617,-9.338
2461,572513f9ceda168d8a4a1501,1356998797567,8.649,-9.465
2462,572513f9ceda168d8a4a1502,1356998798073,8.922,-9.127
2463,572513f9ceda168d8a4a1503,1356998798579,7.371,-9.901
2464,572513f9ceda168d8a4a1504,1356998799085,8.378,-12.894
2465,572513f9ceda168d8a4a1505,1356998799589,8.849,-11.211
2466,572513f9ceda168d8a4a1506,1356998800095,7.722,-8.964
2467,572513f9ceda168d8a4a1507,1356998800601,8.929,-9.294
2468,572513f9ceda168d8a4a1508,1356998801107,8.996,-9.112
2469,572513f9ceda168d8a4a1509,1356998801613,8.72,-9.446
2470,572513f9ceda168d8a4a150a,1356998802120,9.016,-9.294
2471,572513f9ceda168d8a4a150b,1356998802626,8.907,-9.597
2472,572513f9ceda168d8a4a150c,1356998803132,7.809,-12.915
2473,572513f9ceda168d8a4a150d,1356998803638,6.076,-18.214
2474,572513f9ceda168d8a4a150e,1356998804144,17.205,-1.654
2475,572513f9ceda168d8a4a150f,1356998804650,2.476,-12.544
2476,572513f9ceda168d8a4a1510,1356998805156,23.18,-13.805
2477,572513f9ceda168d8a4a1511,1356998805663,15.163,-16.21
2478,572513f9ceda168d8a4a1512,1356998806167,7.817,-3.17
2479,572513f9ceda168d8a4a1513,1356998806673,5.026,-20.017
2480,572513f9ceda168d8a4a1514,1356998807180,7.075,-7.374
2481,572513f9ceda168d8a4a1515,1356998807686,12.728,-4.399
2482,572513f9ceda168d8a4a1516,1356998808193,12.154,-19.441
2483,572513f9ceda168d8a4a1517,1356998808699,22.456,-16.0
2484,572513f9ceda168d8a4a1518,1356998809205,8.286,-15.532
2485,572513f9ceda168d8a4a1519,1356998809711,8.115,-7.11
2486,572513f9ceda168d8a4a151a,1356998810217,9.882,3.602
2487,572513f9ceda168d8a4a151b,1356998810723,12.705,-21.437
2488,572513f9ceda168d8a4a151c,1356998811229,2.626,-8.449
2489,572513f9ceda168d8a4a151d,1356998811735,-1.68,-4.839
2490,572513f9ceda168d8a4a151e,1356998812244,8.24,4.379
2491,572513f9ceda168d8a4a151f,1356998812750,20.961,-9.264
2492,572513f9ceda168d8a4a1520,1356998813257,1.023,-11.338
2493,572513f9ceda168d8a4a1521,1356998813763,-0.472,-12.56
2494,572513f9ceda168d8a4a1522,1356998814269,12.665,18.201
2495,572513f9ceda168d8a4a1523,1356998814773,12.363,25.154
2496,572513f9ceda168d8a4a1524,1356998815282,-0.197,-39.202
2497,572513f9ceda168d8a4a1525,1356998815790,26.747,-9.167
2498,572513f9ceda168d8a4a1526,1356998816297,11.494,-17.375
2499,572513f9ceda168d8a4a1527,1356998816804,12.943,4.189
2500,572513f9ceda168d8a4a1528,1356998817310,19.002,-3.071
2501,572513f9ceda168d8a4a1529,1356998817817,11.655,0.401
2502,572513f9ceda168d8a4a152a,1356998818321,9.905,-8.861
2503,572513f9ceda168d8a4a152b,1356998818828,10.852,-14.966
2504,572513f9ceda168d8a4a152c,1356998819334,5.792,-42.919
2505,572513f9ceda168d8a4a152d,1356998819838,10.092,4.81
2506,572513f9ceda168d8a4a152e,1356998820343,8.543,3.415
2507,572513f9ceda168d8a4a152f,1356998820853,8.563,-8.855
2508,572513f9ceda168d8a4a1530,1356998821363,10.168,-8.877
2509,572513f9ceda168d8a4a1531,1356998821869,9.762,-8.595
2510,572513f9ceda168d8a4a1532,1356998822375,9.484,-8.46
2511,572513f9ceda168d8a4a1533,1356998822881,9.626,-9.213
2512,572513f9ceda168d8a4a1534,1356998823387,9.141,-9.126
2513,572513f9ceda168d8a4a1535,1356998823893,9.277,-8.988
2514,572513f9ceda168d8a4a1536,1356998824398,9.626,-8.723
2515,572513f9ceda168d8a4a1537,1356998824903,9.348,-9.145
2516,572513f9ceda168d8a4a1538,1356998825409,9.848,-10.295
2517,572513f9ceda168d8a4a1539,1356998825915,10.06,-13.184
2518,572513f9ceda168d8a4a153a,1356998826420,8.493,-15.788
2519,572513f9ceda168d8a4a153b,1356998826926,9.757,-11.585
2520,572513f9ceda168d8a4a153c,1356998827433,7.763,-9.146
2521,572513f9ceda168d8a4a153d,1356998827937,8.922,-10.171
2522,572513f9ceda168d8a4a153e,1356998828443,9.054,-9.301
2523,572513f9ceda168d8a4a153f,1356998828949,9.021,-9.384
2524,572513f9ceda168d8a4a1540,1356998829455,9.164,-9.383
2525,572513f9ceda168d8a4a1541,1356998829961,9.314,-9.533
2526,572513f9ceda168d8a4a1542,1356998830467,9.155,-9.052
2527,572513f9ceda168d8a4a1543,1356998830973,9.369,-10.183
2528,572513f9ceda168d8a4a1544,1356998831479,11.185,-12.574
2529,572513f9ceda168d8a4a1545,1356998831987,11.486,-0.261
2530,572513f9ceda168d8a4a1546,1356998832493,7.994,-12.961
2531,572513f9ceda168d8a4a1547,1356998832999,21.372,-8.855
2532,572513f9ceda168d8a4a1548,1356998833505,10.653,-2.395
2533,572513f9ceda168d8a4a1549,1356998834011,11.075,-7.865
2534,572513f9ceda168d8a4a154a,1356998834517,1.003,-16.233
2535,572513f9ceda168d8a4a154b,1356998835023,17.396,-11.919
2536,572513f9ceda168d8a4a154c,1356998835529,11.749,0.684
2537,572513f9ceda168d8a4a154d,1356998836035,15.654,0.163
2538,572513f9ceda168d8a4a154e,1356998836540,-0.965,-20.739
2539,572513f9ceda168d8a4a154f,1356998837046,10.195,-8.795
2540,572513f9ceda168d8a4a1550,1356998837552,11.357,-1.01
2541,572513f9ceda168d8a4a1551,1356998838059,1.921,-1.935
2542,572513f9ceda168d8a4a1552,1356998838563,-6.0,-5.811
2543,572513f9ceda168d8a4a1553,1356998839070,3.611,2.119
2544,572513f9ceda168d8a4a1554,1356998839575,8.158,-1.039
2545,572513f9ceda168d8a4a1555,1356998840080,11.705,-3.938
2546,572513f9ceda168d8a4a1556,1356998840587,11.829,-4.683
2547,572513f9ceda168d8a4a1557,1356998841093,4.378,-14.757
2548,572513f9ceda168d8a4a1558,1356998841598,20.629,-24.558
2549,572513f9ceda168d8a4a1559,1356998842104,17.19,4.151
2550,572513f9ceda168d8a4a155a,1356998842610,2.851,-5.927
2551,572513f9ceda168d8a4a155b,1356998843116,23.415,-0.277
2552,572513f9ceda168d8a4a155c,1356998843623,10.677,-5.568
2553,572513f9ceda168d8a4a155d,1356998844127,8.657,-31.429
2554,572513f9ceda168d8a4a155e,1356998844633,-8.459,-3.368
2555,572513f9ceda168d8a4a155f,1356998845139,9.272,-15.137
2556,572513f9ceda168d8a4a1560,1356998845645,5.454,-19.355
2557,572513f9ceda168d8a4a1561,1356998846150,-1.312,-26.753
2558,572513f9ceda168d8a4a1562,1356998846655,9.384,21.421
2559,572513f9ceda168d8a4a1563,1356998847161,17.379,12.263
2560,572513f9ceda168d8a4a1564,1356998847667,13.656,-6.899
2561,572513f9ceda168d8a4a1565,1356998848173,14.439,-7.216
2562,572513f9ceda168d8a4a1566,1356998848679,14.439,-7.216
2563,572513f9ceda168d8a4a1567,1356998849185,19.292,10.273
2564,572513f9ceda168d8a4a1568,1356998849691,8.617,2.281
2565,572513f9ceda168d8a4a1569,1356998850197,14.618,-8.551
2566,572513f9ceda168d8a4a156a,1356998850701,16.483,-2.572
2567,572513f9ceda168d8a4a156b,1356998851205,9.337,-5.269
2568,572513f9ceda168d8a4a156c,1356998851711,10.162,-7.575
2569,572513f9ceda168d8a4a156d,1356998852217,9.822,-7.716
2570,572513f9ceda168d8a4a156e,1356998852723,10.03,-7.837
2571,572513f9ceda168d8a4a156f,1356998853228,10.412,-7.976
2572,572513f9ceda168d8a4a1570,1356998853734,9.911,-7.749
2573,572513f9ceda168d8a4a1571,1356998854240,9.82,-7.504
2574,572513f9ceda168d8a4a1572,1356998854744,10.194,-7.595
2575,572513f9ceda168d8a4a1573,1356998855251,9.944,-7.315
2576,572513f9ceda168d8a4a1574,1356998855755,9.895,-7.54
2577,572513f9ceda168d8a4a1575,1356998856261,10.035,-7.711
2578,572513f9ceda168d8a4a1576,1356998856767,9.23,-8.183
2579,572513f9ceda168d8a4a1577,1356998857273,11.332,-6.14
2580,572513f9ceda168d8a4a1578,1356998857779,7.746,-7.815
2581,572513f9ceda168d8a4a1579,1356998858286,8.05,-4.965
2582,572513f9ceda168d8a4a157a,1356998858790,10.197,-7.698
2583,572513f9ceda168d8a4a157b,1356998859296,8.024,-9.569
2584,572513f9ceda168d8a4a157c,1356998859802,12.442,-2.658
2585,572513f9ceda168d8a4a157d,1356998860308,9.604,-4.836
2586,572513f9ceda168d8a4a157e,1356998860814,10.007,-7.775
2587,572513f9ceda168d8a4a157f,1356998861322,9.787,-7.565
2588,572513f9ceda168d8a4a1580,1356998861831,9.451,-7.938
2589,572513f9ceda168d8a4a1581,1356998862337,10.435,-7.876
2590,572513f9ceda168d8a4a1582,1356998862843,9.825,-7.788
2591,572513f9ceda168d8a4a1583,1356998863347,10.014,-7.519
2592,572513f9ceda168d8a4a1584,1356998863853,9.91,-7.739
2593,572513f9ceda168d8a4a1585,1356998864359,10.089,-6.545
2594,572513f9ceda168d8a4a1586,1356998864865,10.253,-7.774
2595,572513f9ceda168d8a4a1587,1356998865369,9.923,-7.564
2596,572513f9ceda168d8a4a1588,1356998866381,9.71,-7.956
2597,572513f9ceda168d8a4a1589,1356998865875,9.973,-7.551
2598,572513f9ceda168d8a4a158a,1356998866887,9.934,-8.05
2599,572513f9ceda168d8a4a158b,1356998867391,9.746,-7.573
2600,572513f9ceda168d8a4a158c,1356998867895,9.748,-8.332
2601,572513f9ceda168d8a4a158d,1356998868401,9.918,-7.229
2602,572513f9ceda168d8a4a158e,1356998868907,9.654,-7.406
2603,572513f9ceda168d8a4a158f,1356998869413,10.074,-7.615
2604,572513f9ceda168d8a4a1590,1356998869919,9.994,-7.541
2605,572513f9ceda168d8a4a1591,1356998870425,9.845,-7.577
2606,572513f9ceda168d8a4a1592,1356998870931,10.144,-7.821
2607,572513f9ceda168d8a4a1593,1356998871435,10.139,-7.511
2608,572513f9ceda168d8a4a1594,1356998871941,10.105,-8.046
2609,572513f9ceda168d8a4a1595,1356998872447,9.926,-7.637
2610,572513f9ceda168d8a4a1596,1356998872953,6.137,-3.395
2611,572513f9ceda168d8a4a1597,1356998873459,6.878,-17.143
2612,572513f9ceda168d8a4a1598,1356998873965,8.331,-16.639
2613,572513f9ceda168d8a4a1599,1356998874470,9.903,-15.843
2614,572513f9ceda168d8a4a159a,1356998874976,7.923,-13.981
2615,572513f9ceda168d8a4a159b,1356998875482,8.319,-17.807
2616,572513f9ceda168d8a4a159c,1356998875986,10.035,-12.87
2617,572513f9ceda168d8a4a159d,1356998876490,10.465,-6.628
2618,572513f9ceda168d8a4a159e,1356998876996,10.804,-7.258
2619,572513f9ceda168d8a4a159f,1356998877502,9.059,-7.544
2620,572513f9ceda168d8a4a15a0,1356998878008,8.956,-7.625
2621,572513f9ceda168d8a4a15a1,1356998878514,8.769,-7.609
2622,572513f9ceda168d8a4a15a2,1356998879019,8.616,-7.5
2623,572513f9ceda168d8a4a15a3,1356998879523,8.993,-7.533
2624,572513f9ceda168d8a4a15a4,1356998880029,8.78,-7.807
2625,572513f9ceda168d8a4a15a5,1356998880535,8.741,-7.341
2626,572513f9ceda168d8a4a15a6,1356998881047,8.686,-7.442
2627,572513f9ceda168d8a4a15a7,1356998881553,8.795,-7.356
2628,572513f9ceda168d8a4a15a8,1356998882059,8.81,-7.862
2629,572513f9ceda168d8a4a15a9,1356998882568,10.069,-7.242
2630,572513f9ceda168d8a4a15aa,1356998883074,9.369,-7.326
2631,572513f9ceda168d8a4a15ab,1356998883580,10.908,-11.896
2632,572513f9ceda168d8a4a15ac,1356998884086,11.136,-7.995
2633,572513f9ceda168d8a4a15ad,1356998884592,8.117,-7.066
2634,572513f9ceda168d8a4a15ae,1356998885096,8.422,-8.349
2635,572513f9ceda168d8a4a15af,1356998885602,8.995,-7.818
2636,572513f9ceda168d8a4a15b0,1356998886107,9.052,-7.709
2637,572513f9ceda168d8a4a15b1,1356998886616,8.931,-7.506
2638,572513f9ceda168d8a4a15b2,1356998887122,8.652,-7.781
2639,572513f9ceda168d8a4a15b3,1356998887629,8.854,-7.36
2640,572513f9ceda168d8a4a15b4,1356998888135,8.811,-7.509
2641,572513f9ceda168d8a4a15b5,1356998888641,8.716,-7.811
2642,572513f9ceda168d8a4a15b6,1356998889145,9.948,-7.225
2643,572513f9ceda168d8a4a15b7,1356998889648,8.79,-7.371
2644,572513f9ceda168d8a4a15b8,1356998890153,6.171,-21.41
2645,572513f9ceda168d8a4a15b9,1356998890657,6.189,-8.608
2646,572513f9ceda168d8a4a15ba,1356998891162,10.991,-8.564
2647,572513f9ceda168d8a4a15bb,1356998891668,7.399,-11.785
2648,572513f9ceda168d8a4a15bc,1356998892174,11.806,-20.042
2649,572513f9ceda168d8a4a15bd,1356998892680,13.611,-16.791
2650,572513f9ceda168d8a4a15be,1356998893184,0.687,-5.32
2651,572513f9ceda168d8a4a15bf,1356998893690,8.648,-10.336
2652,572513f9ceda168d8a4a15c0,1356998894194,2.989,-7.258
2653,572513f9ceda168d8a4a15c1,1356998894700,7.038,-6.615
2654,572513f9ceda168d8a4a15c2,1356998895204,-0.094,-11.736
2655,572513f9ceda168d8a4a15c3,1356998895708,11.035,-1.001
2656,572513f9ceda168d8a4a15c4,1356998896214,8.752,-16.221
2657,572513f9ceda168d8a4a15c5,1356998896721,4.321,3.2
2658,572513f9ceda168d8a4a15c6,1356998897225,20.832,-22.822
2659,572513f9ceda168d8a4a15c7,1356998897731,9.898,-1.224
2660,572513f9ceda168d8a4a15c8,1356998898235,-2.722,-6.817
2661,572513f9ceda168d8a4a15c9,1356998898740,-8.251,-41.727
2662,572513f9ceda168d8a4a15ca,1356998899246,-8.122,-21.065
2663,572513f9ceda168d8a4a15cb,1356998899752,9.927,-1.873
2664,572513f9ceda168d8a4a15cc,1356998900258,8.854,-14.963
2665,572513f9ceda168d8a4a15cd,1356998900764,11.192,-15.568
2666,572513f9ceda168d8a4a15ce,1356998901270,16.805,-5.365
2667,572513f9ceda168d8a4a15cf,1356998901776,11.954,5.084
2668,572513f9ceda168d8a4a15d0,1356998902281,13.158,-0.58
2669,572513f9ceda168d8a4a15d1,1356998902786,10.657,-9.511
2670,572513f9ceda168d8a4a15d2,1356998903290,11.067,-8.622
2671,572513f9ceda168d8a4a15d3,1356998903796,10.883,-8.661
2672,572513f9ceda168d8a4a15d4,1356998904302,4.653,-13.313
2673,572513f9ceda168d8a4a15d5,1356998904808,8.473,-27.18
2674,572513f9ceda168d8a4a15d6,1356998905314,-9.257,-36.929
2675,572513f9ceda168d8a4a15d7,1356998905818,10.066,7.706
2676,572513f9ceda168d8a4a15d8,1356998906323,1.963,-0.031
2677,572513f9ceda168d8a4a15d9,1356998906829,4.201,-11.41
2678,572513f9ceda168d8a4a15da,1356998907335,11.876,-2.623
2679,572513f9ceda168d8a4a15db,1356998907841,6.372,5.66
2680,572513f9ceda168d8a4a15dc,1356998908347,15.484,-7.839
2681,572513f9ceda168d8a4a15dd,1356998908853,9.294,-13.396
2682,572513f9ceda168d8a4a15de,1356998909359,18.347,-23.989
2683,572513f9ceda168d8a4a15df,1356998909865,3.47,-43.363
2684,572513f9ceda168d8a4a15e0,1356998910369,6.546,-10.211
2685,572513f9ceda168d8a4a15e1,1356998911380,-11.529,63.1
2686,572513f9ceda168d8a4a15e2,1356998911886,12.587,-5.925
2687,572513f9ceda168d8a4a15e3,1356998912390,-2.235,-13.805
2688,572513f9ceda168d8a4a15e4,1356998912895,6.594,38.962
2689,572513f9ceda168d8a4a15e5,1356998913401,13.214,21.39
2690,572513f9ceda168d8a4a15e6,1356998913907,7.931,-8.161
2691,572513f9ceda168d8a4a15e7,1356998914413,1.244,0.458
2692,572513f9ceda168d8a4a15e8,1356998914917,13.118,-11.555
2693,572513f9ceda168d8a4a15e9,1356998915423,9.736,-26.464
2694,572513f9ceda168d8a4a15ea,1356998915929,5.288,-19.504
2695,572513f9ceda168d8a4a15eb,1356998916433,4.966,84.387
2696,572513f9ceda168d8a4a15ec,1356998916939,10.294,-14.782
2697,572513f9ceda168d8a4a15ed,1356998917445,22.354,-10.008
2698,572513f9ceda168d8a4a15ee,1356998917949,-0.153,19.841
2699,572513f9ceda168d8a4a15ef,1356998918455,25.252,-20.954
2700,572513f9ceda168d8a4a15f0,1356998918960,-3.143,-7.555
2701,572513f9ceda168d8a4a15f1,1356998919467,-3.143,-7.555
2702,572513f9ceda168d8a4a15f2,1356998919971,21.235,5.198
2703,572513f9ceda168d8a4a15f3,1356998920477,12.003,-1.113
2704,572513f9ceda168d8a4a15f4,1356998920982,11.328,10.927
2705,572513f9ceda168d8a4a15f5,1356998921487,3.814,0.076
2706,572513f9ceda168d8a4a15f6,1356998921993,15.708,-19.466
2707,572513f9ceda168d8a4a15f7,1356998922499,4.248,9.456
2708,572513f9ceda168d8a4a15f8,1356998923005,5.321,-21.108
2709,572513f9ceda168d8a4a15f9,1356998923511,-6.699,-3.571
2710,572513f9ceda168d8a4a15fa,1356998924016,-0.454,-23.445
2711,572513f9ceda168d8a4a15fb,1356998924520,6.487,-27.079
2712,572513f9ceda168d8a4a15fc,1356998925026,-22.442,-9.665
2713,572513f9ceda168d8a4a15fd,1356998925532,11.686,-9.424
2714,572513f9ceda168d8a4a15fe,1356998926038,3.326,-5.718
2715,572513f9ceda168d8a4a15ff,1356998926544,3.092,-7.109
2716,572513f9ceda168d8a4a1600,1356998927050,4.647,-12.923
2717,572513f9ceda168d8a4a1601,1356998927555,-3.463,-13.123
2718,572513f9ceda168d8a4a1602,1356998928060,0.909,-13.865
2719,572513f9ceda168d8a4a1603,1356998928566,9.764,-9.876
